campaign_name,ad_group_name,keyword,spend,impressions,clicks,conversion_rate,revenue,conv_rate_pct,platform,product_category,category_grouped,ctr,cpc,conversions,cpa,roas,aov,funnel_stage,ad_set_name,ad_name
Clothes - Womenswear,Blouses,plus size womens blouses,950.25,18500.0,350.0,2025-06-03 00:00:00,4200.0,3.0,Google,Clothes,Fashion,0.01891891891891892,2.715,10.5,90.5,4.419889502762431,400.0,Search,,plus size womens blouses
Home Appliances - Dishwashers,Slimline Dishwashers,slimline dishwasher white,1150.7,20800.0,395.0,2025-01-02 00:00:00,4900.0,2.0,Google,Home Appliances,HomeComfort,0.018990384615384614,2.9131645569620255,7.9,145.65822784810126,4.258277570174676,620.253164556962,Search,,slimline dishwasher white
Tech - Laptops,Ultrabooks,business ultrabook laptop,1540.5,26000.0,520.0,2025-04-02 00:00:00,7800.0,2.0,Google,Tech,Tech,0.02,2.9625,10.4,148.125,5.063291139240507,750.0,Search,,business ultrabook laptop
Clothes - Menswear,Shorts,chino shorts for men,770.1,14500.0,290.0,2025-01-03 00:00:00,3480.0,3.0,Google,Clothes,Fashion,0.02,2.6555172413793104,8.7,88.51724137931035,4.518893650175301,400.00000000000006,Search,,chino shorts for men
Home Appliances - Refrigerators,Side by Side Refrigerators,stainless steel side by side fridge,1260.9,21500.0,415.0,2025-07-01 00:00:00,5300.0,1.0,Google,Home Appliances,HomeComfort,0.019302325581395347,3.0383132530120482,4.15,303.8313253012048,4.2033468157665155,1277.1084337349396,Search,,stainless steel side by side fridge
Tech - Smartphones,Budget Phones,cheap android phones with good camera,1760.85,29500.0,590.0,2025-02-02 00:00:00,8850.0,2.0,Google,Tech,Tech,0.02,2.9844915254237288,11.8,149.22457627118644,5.025981770167817,750.0,Search,,cheap android phones with good camera
Clothes - Womenswear,Skirts,denim skirt midi,920.2,17500.0,335.0,2025-07-03 00:00:00,4000.0,3.0,Google,Clothes,Fashion,0.019142857142857142,2.746865671641791,10.049999999999999,91.56218905472639,4.346881112801564,398.00995024875624,Search,,denim skirt midi
Home Appliances - Washing Machines,High Efficiency Washers,high efficiency top load washer,1125.75,20000.0,390.0,2025-02-02 00:00:00,5070.0,2.0,Google,Home Appliances,HomeComfort,0.0195,2.8865384615384615,7.8,144.3269230769231,4.503664223850766,650.0,Search,,high efficiency top load washer
Tech - Headphones,Over-Ear Headphones,bluetooth over ear headphones,1630.6,27500.0,550.0,2025-07-02 00:00:00,8250.0,2.0,Google,Tech,Tech,0.02,2.9647272727272727,11.0,148.23636363636362,5.059487305286398,750.0,Search,,bluetooth over ear headphones
Clothes - Kids Apparel,Girls T-Shirts,girls graphic t shirts,700.0,12800.0,250.0,2025-02-04 00:00:00,2500.0,4.0,Google,Clothes,Fashion,0.01953125,2.8,10.0,70.0,3.5714285714285716,250.0,Search,,girls graphic t shirts
Home Appliances - Ovens,Double Ovens,electric double oven stainless steel,1370.9,23800.0,435.0,2025-06-01 00:00:00,5400.0,1.0,Google,Home Appliances,HomeComfort,0.01827731092436975,3.1514942528735634,4.3500000000000005,315.1494252873563,3.9390181632504193,1241.3793103448274,Search,,electric double oven stainless steel
Tech - Tablets,Kids Tablets,android tablet for kids,1470.5,24500.0,500.0,2025-03-02 00:00:00,7500.0,2.0,Google,Tech,Tech,0.02040816326530612,2.941,10.0,147.05,5.100306018361102,750.0,Search,,android tablet for kids
Clothes - Menswear,Jackets,mens denim jacket sale,940.3,18000.0,350.0,2025-04-03 00:00:00,4200.0,3.0,Google,Clothes,Fashion,0.019444444444444445,2.6865714285714284,10.5,89.55238095238094,4.466659576730831,400.0,Search,,mens denim jacket sale
Home Appliances - Microwaves,Drawer Microwaves,stainless steel microwave drawer,1110.7,20000.0,385.0,2025-03-02 00:00:00,4700.0,2.0,Google,Home Appliances,HomeComfort,0.01925,2.884935064935065,7.7,144.24675324675326,4.231565679301341,610.3896103896104,Search,,stainless steel microwave drawer
Tech - Smartwatches,Fitness Trackers,best fitness tracker for women,1740.9,29200.0,590.0,2025-03-02 00:00:00,8850.0,2.0,Google,Tech,Tech,0.020205479452054795,2.950677966101695,11.8,147.53389830508473,5.083577459934516,750.0,Search,,best fitness tracker for women
Clothes - Womenswear,Jeans,mom jeans high waisted,935.25,18200.0,345.0,2025-06-03 00:00:00,4140.0,3.0,Google,Clothes,Fashion,0.018956043956043955,2.7108695652173913,10.35,90.36231884057972,4.4266238973536485,400.0,Search,,mom jeans high waisted
Home Appliances - Dishwashers,Built-in Dishwashers,energy star built in dishwasher,1190.9,22000.0,415.0,2025-08-01 00:00:00,5180.0,1.0,Google,Home Appliances,HomeComfort,0.018863636363636364,2.8696385542168676,4.15,286.96385542168673,4.349651524057435,1248.1927710843372,Search,,energy star built in dishwasher
Tech - Laptops,Chromebooks,cheapest chromebook deals,1470.25,24000.0,490.0,2025-05-02 00:00:00,7350.0,2.0,Google,Tech,Tech,0.020416666666666666,3.0005102040816327,9.8,150.02551020408163,4.999149804455024,750.0,Search,,cheapest chromebook deals
Clothes - Menswear,Sweaters,v-neck sweater mens,890.15,17000.0,335.0,2025-02-03 00:00:00,3900.0,3.0,Google,Clothes,Fashion,0.019705882352941177,2.6571641791044773,10.049999999999999,88.5721393034826,4.381284053249453,388.05970149253733,Search,,v-neck sweater mens
Home Appliances - Refrigerators,French Door Refrigerators,counter depth french door fridge,1230.8,20800.0,405.0,2025-08-01 00:00:00,5265.0,1.0,Google,Home Appliances,HomeComfort,0.019471153846153846,3.039012345679012,4.05,303.9012345679012,4.277705557361066,1300.0,Search,,counter depth french door fridge
Tech - Smartphones,iPhones,iphone 15 price,1890.95,32500.0,620.0,2025-01-02 00:00:00,9300.0,2.0,Google,Tech,Tech,0.019076923076923078,3.0499193548387096,12.4,152.4959677419355,4.918162828208043,750.0,Search,,iphone 15 price
Clothes - Womenswear,Activewear,womens running shorts,975.2,19500.0,355.0,2025-07-03 00:00:00,4440.0,3.0,Google,Clothes,Fashion,0.018205128205128204,2.7470422535211267,10.65,91.5680751173709,4.552912223133716,416.9014084507042,Search,,womens running shorts
Home Appliances - Washing Machines,Top Load Washers,compact top load washer,1080.5,17500.0,360.0,2025-04-02 00:00:00,4320.0,2.0,Google,Home Appliances,HomeComfort,0.02057142857142857,3.001388888888889,7.2,150.06944444444443,3.998149005090236,600.0,Search,,compact top load washer
Tech - Headphones,Noise Cancelling Headphones,bose noise cancelling headphones,1600.35,26500.0,530.0,3.0,7950.0,3.0,Google,Tech,Tech,0.02,3.019528301886792,15.899999999999999,100.65094339622642,4.967663323647952,500.00000000000006,Search,,bose noise cancelling headphones
Clothes - Kids Apparel,Boys T-Shirts,boys graphic tees multipack,705.1,13000.0,255.0,4.0,2550.0,4.0,Google,Clothes,Fashion,0.019615384615384614,2.7650980392156863,10.200000000000001,69.12745098039215,3.616508296695504,249.99999999999997,Search,,boys graphic tees multipack
Home Appliances - Ovens,Convection Ovens,convection microwave oven combo,1340.8,22500.0,425.0,2025-05-01 00:00:00,5300.0,1.0,Google,Home Appliances,HomeComfort,0.01888888888888889,3.1548235294117646,4.25,315.4823529411765,3.9528639618138426,1247.0588235294117,Search,,convection microwave oven combo
Tech - Tablets,Drawing Tablets,ipad pro for drawing,1440.4,24000.0,490.0,2025-06-02 00:00:00,7350.0,2.0,Google,Tech,Tech,0.020416666666666666,2.939591836734694,9.8,146.9795918367347,5.102749236323243,750.0,Search,,ipad pro for drawing
Clothes - Menswear,Jeans,skinny jeans for men,850.25,16000.0,320.0,2025-03-03 00:00:00,3840.0,3.0,Google,Clothes,Fashion,0.02,2.65703125,9.6,88.56770833333334,4.5163187297853575,400.0,Search,,skinny jeans for men
Home Appliances - Microwaves,Countertop Microwaves,black countertop microwave,1060.5,18000.0,360.0,2025-03-02 00:00:00,4320.0,2.0,Google,Home Appliances,HomeComfort,0.02,2.9458333333333333,7.2,147.29166666666666,4.073550212164074,600.0,Search,,black countertop microwave
Tech - Smartwatches,Smartwatches for Women,smartwatch for kids,1720.75,28500.0,575.0,2025-04-02 00:00:00,8625.0,2.0,Google,Tech,Tech,0.02017543859649123,2.992608695652174,11.5,149.6304347826087,5.012349266308296,750.0,Search,,smartwatch for kids
Clothes - Womenswear,Blouses,linen blouses for women,960.2,18800.0,350.0,2025-07-03 00:00:00,4320.0,3.0,Google,Clothes,Fashion,0.018617021276595744,2.7434285714285718,10.5,91.44761904761906,4.499062695271818,411.42857142857144,Search,,linen blouses for women
Home Appliances - Dishwashers,Slimline Dishwashers,slimline dishwasher black,1170.8,21500.0,400.0,2.0,5000.0,2.0,Google,Home Appliances,HomeComfort,0.018604651162790697,2.927,8.0,146.35,4.270584215920739,625.0,Search,,slimline dishwasher black
Tech - Laptops,Ultrabooks,best ultrabook for travel,1560.55,26500.0,530.0,2025-03-02 00:00:00,7950.0,2.0,Google,Tech,Tech,0.02,2.9444339622641507,10.6,147.22169811320754,5.0943577584825865,750.0,Search,,best ultrabook for travel
Clothes - Menswear,Shorts,denim shorts for men,780.1,14800.0,295.0,3.0,3540.0,3.0,Google,Clothes,Fashion,0.019932432432432434,2.644406779661017,8.85,88.14689265536724,4.537879759005255,400.0,Search,,denim shorts for men
Home Appliances - Refrigerators,Top Freezer Refrigerators,stainless steel top freezer fridge,1070.75,19000.0,380.0,2025-07-01 00:00:00,4560.0,1.0,Google,Home Appliances,HomeComfort,0.02,2.8177631578947366,3.8000000000000003,281.77631578947364,4.2586971748774225,1200.0,Search,,stainless steel top freezer fridge
Tech - Smartphones,Android Phones,oneplus phones,1820.9,30500.0,590.0,2025-03-02 00:00:00,8850.0,2.0,Google,Tech,Tech,0.019344262295081967,3.086271186440678,11.8,154.3135593220339,4.8602339502443845,750.0,Search,,oneplus phones
Clothes - Womenswear,Summer Dresses,petite summer dresses,950.15,18000.0,340.0,2025-08-03 00:00:00,4080.0,3.0,Google,Clothes,Fashion,0.01888888888888889,2.7945588235294117,10.2,93.15196078431373,4.294058832815871,400.0,Search,,petite summer dresses
Home Appliances - Washing Machines,Smart Washers,smart washing machine deals,1135.8,20500.0,395.0,2025-02-02 00:00:00,5135.0,2.0,Google,Home Appliances,HomeComfort,0.01926829268292683,2.8754430379746836,7.9,143.77215189873417,4.521042437048776,650.0,Search,,smart washing machine deals
Tech - Headphones,Wireless Earbuds,samsung wireless earbuds,1670.45,27800.0,560.0,2025-07-02 00:00:00,8400.0,2.0,Google,Tech,Tech,0.02014388489208633,2.9829464285714287,11.200000000000001,149.14732142857142,5.028585111796223,749.9999999999999,Search,,samsung wireless earbuds
Clothes - Kids Apparel,Girls Dresses,girls formal dresses,725.15,13800.0,265.0,2025-01-04 00:00:00,2650.0,4.0,Google,Clothes,Fashion,0.01920289855072464,2.7364150943396224,10.6,68.41037735849056,3.6544163276563473,250.0,Search,,girls formal dresses
Home Appliances - Ovens,Wall Ovens,compact wall oven,1330.7,22500.0,420.0,2025-07-01 00:00:00,5250.0,1.0,Google,Home Appliances,HomeComfort,0.018666666666666668,3.1683333333333334,4.2,316.8333333333333,3.9452919516044185,1250.0,Search,,compact wall oven
Tech - Tablets,Android Tablets,android tablet with stylus,1430.25,23500.0,485.0,2025-07-02 00:00:00,7275.0,2.0,Google,Tech,Tech,0.020638297872340425,2.9489690721649486,9.700000000000001,147.4484536082474,5.08652333508128,749.9999999999999,Search,,android tablet with stylus
Clothes - Menswear,Suits,mens wedding suits,1010.4,19200.0,365.0,2025-09-02 00:00:00,4400.0,2.0,Google,Clothes,Fashion,0.019010416666666665,2.768219178082192,7.3,138.41095890410958,4.3547110055423595,602.7397260273973,Search,,mens wedding suits
Home Appliances - Microwaves,Over the Range Microwaves,white over the range microwave,1080.6,18800.0,370.0,2025-04-02 00:00:00,4500.0,2.0,Google,Home Appliances,HomeComfort,0.019680851063829788,2.9205405405405402,7.4,146.027027027027,4.164353137146031,608.1081081081081,Search,,white over the range microwave
Tech - Smartwatches,Smartwatches for Men,garmin smartwatch for men,1770.9,29500.0,600.0,2025-03-02 00:00:00,9000.0,2.0,Google,Tech,Tech,0.020338983050847456,2.9515000000000002,12.0,147.57500000000002,5.082161612739285,750.0,Search,,garmin smartwatch for men
Clothes - Womenswear,Shorts,athletic shorts for women,905.15,17000.0,330.0,2025-09-03 00:00:00,3960.0,3.0,Google,Clothes,Fashion,0.019411764705882354,2.7428787878787877,9.9,91.42929292929293,4.37496547533558,400.0,Search,,athletic shorts for women
Home Appliances - Dishwashers,Portable Dishwashers,portable dishwasher with wheels,1180.8,22000.0,410.0,2.0,5100.0,2.0,Google,Home Appliances,HomeComfort,0.018636363636363635,2.88,8.2,144.0,4.319105691056911,621.9512195121952,Search,,portable dishwasher with wheels
Tech - Laptops,Gaming Laptops,best gaming laptop under 1500,1510.55,25200.0,505.0,2025-06-02 00:00:00,7575.0,2.0,Google,Tech,Tech,0.02003968253968254,2.991188118811881,10.1,149.55940594059405,5.014729734202774,750.0,Search,,best gaming laptop under 1500
Clothes - Menswear,T-Shirts,striped t-shirts mens,800.1,15000.0,300.0,2025-02-03 00:00:00,3600.0,3.0,Google,Clothes,Fashion,0.02,2.6670000000000003,9.0,88.9,4.499437570303712,400.0,Search,,striped t-shirts mens
Home Appliances - Refrigerators,Compact Refrigerators,small stainless steel fridge,970.4,17000.0,360.0,2025-07-01 00:00:00,4320.0,1.0,Google,Home Appliances,HomeComfort,0.021176470588235293,2.6955555555555555,3.6,269.55555555555554,4.451772464962902,1200.0,Search,,small stainless steel fridge
Tech - Smartphones,Budget Phones,best budget smartphone camera 2024,1780.95,30000.0,600.0,2025-01-02 00:00:00,9000.0,2.0,Google,Tech,Tech,0.02,2.9682500000000003,12.0,148.4125,5.05348269182178,750.0,Search,,best budget smartphone camera 2024
Clothes - Womenswear,Summer Dresses,floral print summer dress,980.25,19500.0,370.0,2025-05-03 00:00:00,4440.0,3.0,Google,Clothes,Fashion,0.018974358974358976,2.6493243243243243,11.1,88.3108108108108,4.529456771231828,400.0,Search,,floral print summer dress
Home Appliances - Washing Machines,Front Load Washers,lg front load washer,1115.7,19500.0,390.0,2025-01-02 00:00:00,5070.0,2.0,Google,Home Appliances,HomeComfort,0.02,2.8607692307692307,7.8,143.03846153846155,4.544232320516268,650.0,Search,,lg front load washer
Tech - Headphones,Gaming Headsets,astro gaming headset,1570.35,26200.0,525.0,2025-09-02 00:00:00,7800.0,2.0,Google,Tech,Tech,0.020038167938931296,2.991142857142857,10.5,149.55714285714285,4.967045563091031,742.8571428571429,Search,,astro gaming headset
Clothes - Kids Apparel,Boys Shorts,boys cargo shorts,685.05,12200.0,245.0,2025-01-04 00:00:00,2450.0,4.0,Google,Clothes,Fashion,0.020081967213114754,2.7961224489795917,9.8,69.90306122448979,3.576381286037516,249.99999999999997,Search,,boys cargo shorts
Home Appliances - Ovens,Gas Ovens,propane gas range oven,1315.7,22000.0,415.0,2025-08-01 00:00:00,5180.0,1.0,Google,Home Appliances,HomeComfort,0.018863636363636364,3.170361445783133,4.15,317.0361445783132,3.937067720605001,1248.1927710843372,Search,,propane gas range oven
Tech - Tablets,Kids Tablets,kids tablet with keyboard,1455.4,24000.0,490.0,2025-05-02 00:00:00,7350.0,2.0,Google,Tech,Tech,0.020416666666666666,2.9702040816326534,9.8,148.51020408163265,5.050158032156108,750.0,Search,,kids tablet with keyboard
Clothes - Menswear,Jackets,mens leather jacket,950.3,18500.0,355.0,2025-03-03 00:00:00,4260.0,3.0,Google,Clothes,Fashion,0.019189189189189187,2.676901408450704,10.65,89.2300469483568,4.482794906871514,400.0,Search,,mens leather jacket
Home Appliances - Microwaves,Retro Microwaves,retro red microwave,1040.8,18000.0,370.0,2025-02-02 00:00:00,4500.0,2.0,Google,Home Appliances,HomeComfort,0.020555555555555556,2.8129729729729727,7.4,140.64864864864865,4.323597232897771,608.1081081081081,Search,,retro red microwave
Tech - Smartwatches,Fitness Trackers,fitbit fitness tracker,1735.9,29000.0,585.0,2025-04-02 00:00:00,8775.0,2.0,Google,Tech,Tech,0.020172413793103448,2.9673504273504276,11.700000000000001,148.36752136752136,5.055014689786278,749.9999999999999,Search,,fitbit fitness tracker
Clothes - Womenswear,Jeans,cropped jeans women,920.25,17500.0,335.0,2025-07-03 00:00:00,4000.0,3.0,Google,Clothes,Fashion,0.019142857142857142,2.747014925373134,10.049999999999999,91.56716417910448,4.346644933442,398.00995024875624,Search,,cropped jeans women
Home Appliances - Dishwashers,Built-in Dishwashers,bosch built in dishwasher,1165.75,21000.0,400.0,2.0,5000.0,2.0,Google,Home Appliances,HomeComfort,0.01904761904761905,2.914375,8.0,145.71875,4.289084280506112,625.0,Search,,bosch built in dishwasher
Tech - Laptops,Chromebooks,hp chromebook sale,1485.3,24500.0,495.0,2025-04-02 00:00:00,7425.0,2.0,Google,Tech,Tech,0.02020408163265306,3.0006060606060605,9.9,150.03030303030303,4.998990103009493,750.0,Search,,hp chromebook sale
Clothes - Menswear,Sweaters,cable knit sweater mens,885.15,16500.0,330.0,2025-03-03 00:00:00,3960.0,3.0,Google,Clothes,Fashion,0.02,2.682272727272727,9.9,89.4090909090909,4.47381799694967,400.0,Search,,cable knit sweater mens
Home Appliances - Refrigerators,Side by Side Refrigerators,ge side by side fridge,1240.85,21200.0,410.0,2025-08-01 00:00:00,5400.0,1.0,Google,Home Appliances,HomeComfort,0.019339622641509433,3.0264634146341463,4.1,302.6463414634146,4.351855582866584,1317.0731707317075,Search,,ge side by side fridge
Tech - Smartphones,iPhones,iphone 15 pro price,1920.95,33000.0,625.0,2.0,9375.0,2.0,Google,Tech,Tech,0.01893939393939394,3.0735200000000003,12.5,153.67600000000002,4.880397719878185,750.0,Search,,iphone 15 pro price
Clothes - Womenswear,Activewear,womens workout leggings,990.2,20000.0,365.0,2025-06-03 00:00:00,4380.0,3.0,Google,Clothes,Fashion,0.01825,2.712876712328767,10.95,90.42922374429224,4.4233488184205205,400.0,Search,,womens workout leggings
Home Appliances - Washing Machines,Compact Washers,small washing machine for apartment,1095.5,18000.0,370.0,2025-03-02 00:00:00,4550.0,2.0,Google,Home Appliances,HomeComfort,0.020555555555555556,2.960810810810811,7.4,148.04054054054055,4.15335463258786,614.8648648648648,Search,,small washing machine for apartment
Tech - Headphones,Over-Ear Headphones,sony over ear headphones,1640.65,27800.0,555.0,2025-06-02 00:00:00,8325.0,2.0,Google,Tech,Tech,0.019964028776978417,2.9561261261261262,11.1,147.8063063063063,5.074208393014963,750.0,Search,,sony over ear headphones
Clothes - Kids Apparel,Girls T-Shirts,girls anime t shirts,715.05,13200.0,260.0,2025-01-04 00:00:00,2600.0,4.0,Google,Clothes,Fashion,0.019696969696969695,2.7501923076923074,10.4,68.75480769230768,3.63610936298161,250.0,Search,,girls anime t shirts
